"STATE","HUC12"
"Utah","160300090106"
"Utah","160300090107"
"Utah","160300090108"
"Utah","160300090201"
"Utah","160300090202"
"Utah","160300090203"
"Utah","160300090204"
"Utah","160300090205"
"Utah","160300090206"
"Utah","160300090301"
"Utah","160300090302"
"Utah","160300090303"
"Utah","160300090304"
"Utah","160300090305"
"Utah","160300090306"
"Utah","160300090401"
"Utah","160300090402"
"Utah","160300090403"
"Utah","160300090404"
"Utah","160300090405"
"Utah","160300090406"
"Utah","160300090407"
"Utah","160300090408"
"Utah","160300090409"
"Utah","160300090500"
"Nevada","160401010101"
"Nevada","160401010102"
"Nevada","160401010103"
"Nevada","160401010104"
"Nevada","160401010105"
"Nevada","160401010201"
"Nevada","160401010202"
"Nevada","160401010203"
"Nevada","160401010204"
"Nevada","160401010205"
"Nevada","160401010301"
"Nevada","160401010302"
"Nevada","160401010303"
"Nevada","160401010304"
"Nevada","160401010305"
"Nevada","160401010401"
"Nevada","160401010402"
"Nevada","160401010403"
"Nevada","160401010404"
"Nevada","160401010405"
"Nevada","160401010406"
"Nevada","160401010407"
"Nevada","160401010408"
"Nevada","160401010501"
"Nevada","160401010502"
"Nevada","160401010503"
"Nevada","160401010504"
"Nevada","160401010505"
"Nevada","160401010506"
"Nevada","160401010507"
"Nevada","160401010601"
"Nevada","160401010602"
"Nevada","160401010603"
"Nevada","160401010604"
"Nevada","160401010605"
"Nevada","160401010606"
"Nevada","160401010607"
"Nevada","160401010608"
"Nevada","160401010609"
"Nevada","160401010610"
"Nevada","160401010701"
"Nevada","160401010702"
"Nevada","160401010703"
"Nevada","160401010704"
"Nevada","160401010705"
"Nevada","160401010706"
"Nevada","160401010707"
"Nevada","160401010708"
"Nevada","160401010709"
"Nevada","160401010710"
"Nevada","160401010801"
"Nevada","160401010802"
"Nevada","160401010803"
"Nevada","160401010804"
"Nevada","160401010805"
"Nevada","160401010806"
"Nevada","160401010807"
"Nevada","160401010901"
"Nevada","160401010902"
"Nevada","160401010903"
"Nevada","160401010904"
"Nevada","160401011001"
"Nevada","160401011002"
"Nevada","160401011003"
"Nevada","160401011004"
"Nevada","160401011005"
"Nevada","160401011006"
"Nevada","160401011101"
"Nevada","160401011102"
"Nevada","160401011103"
"Nevada","160401011104"
"Nevada","160401011105"
"Nevada","160401011201"
"Nevada","160401011202"
"Nevada","160401011203"
"Nevada","160401011204"
"Nevada","160401011205"
"Nevada","160401011206"
"Nevada","160401020101"
"Nevada","160401020102"
"Nevada","160401020103"
"Nevada","160401020104"
"Nevada","160401020105"
"Nevada","160401020106"
"Nevada","160401020107"
"Nevada","160401020201"
"Nevada","160401020202"
"Nevada","160401020203"
"Nevada","160401020204"
"Nevada","160401020205"
"Nevada","160401020206"
"Nevada","160401020207"
"Nevada","160401020208"
"Nevada","160401020209"
"Nevada","160401020210"
"Nevada","160401020301"
"Nevada","160401020302"
"Nevada","160401020303"
"Nevada","160401020304"
"Nevada","160401020401"
"Nevada","160401020402"
"Nevada","160401020403"
"Nevada","160401020404"
"Nevada","160401020405"
"Nevada","160401020406"
"Nevada","160401020407"
"Nevada","160401020408"
"Nevada","160401030101"
"Nevada","160401030102"
"Nevada","160401030103"
"Nevada","160401030104"
"Nevada","160401030201"
"Nevada","160401030202"
"Nevada","160401030203"
"Nevada","160401030204"
"Nevada","160401030301"
"Nevada","160401030302"
"Nevada","160401030303"
"Nevada","160401030304"
"Nevada","160401030401"
"Nevada","160401030402"
"Nevada","160401030403"
"Nevada","160401030501"
"Nevada","160401030502"
"Nevada","160401030503"
"Nevada","160401030504"
"Nevada","160401030505"
"Nevada","160401030506"
"Nevada","160401030601"
"Nevada","160401030602"
"Nevada","160401030603"
"Nevada","160401030701"
"Nevada","160401030702"
"Nevada","160401030703"
"Nevada","160401030704"
"Nevada","160401030801"
"Nevada","160401030802"
"Nevada","160401030803"
"Nevada","160401030804"
"Nevada","160401030901"
"Nevada","160401030902"
"Nevada","160401030903"
"Nevada","160401030904"
"Nevada","160401040101"
"Nevada","160401040102"
"Nevada","160401040103"
"Nevada","160401040104"
"Nevada","160401040105"
"Nevada","160401040106"
"Nevada","160401040201"
"Nevada","160401040202"
"Nevada","160401040203"
"Nevada","160401040204"
"Nevada","160401040205"
"Nevada","160401040206"
"Nevada","160401040301"
"Nevada","160401040302"
"Nevada","160401040303"
"Nevada","160401040304"
"Nevada","160401040305"
"Nevada","160401040306"
"Nevada","160401040307"
"Nevada","160401040308"
"Nevada","160401040401"
"Nevada","160401040402"
"Nevada","160401040403"
"Nevada","160401040404"
"Nevada","160401040405"
"Nevada","160401040406"
"Nevada","160401040407"
"Nevada","160401050101"
"Nevada","160401050102"
"Nevada","160401050103"
"Nevada","160401050104"
"Nevada","160401050105"
"Nevada","160401050106"
"Nevada","160401050201"
"Nevada","160401050202"
"Nevada","160401050203"
"Nevada","160401050301"
"Nevada","160401050302"
"Nevada","160401050303"
"Nevada","160401050304"
"Nevada","160401050305"
"Nevada","160401050400"
"Nevada","160401050501"
"Nevada","160401050502"
"Nevada","160401050503"
"Nevada","160401050601"
"Nevada","160401050602"
"Nevada","160401050603"
"Nevada","160401050604"
"Nevada","160401050605"
"Nevada","160401050606"
"Nevada","160401050607"
"Nevada","160401050701"
"Nevada","160401050702"
"Nevada","160401050703"
"Nevada","160401050704"
"Nevada","160401050705"
"Nevada","160401050801"
"Nevada","160401050802"
"Nevada","160401050803"
"Nevada","160401050804"
"Nevada","160401050805"
"Nevada","160401050806"
"Nevada","160401050807"
"Nevada","160401050901"
"Nevada","160401050902"
"Nevada","160401050903"
"Nevada","160401051001"
"Nevada","160401051002"
"Nevada","160401051003"
"Nevada","160401051004"
"Nevada","160401051101"
"Nevada","160401051102"
"Nevada","160401051103"
"Nevada","160401051104"
"Nevada","160401051201"
"Nevada","160401051202"
"Nevada","160401051203"
"Nevada","160401051204"
"Nevada","160401051301"
"Nevada","160401051302"
"Nevada","160401051303"
"Nevada","160401051304"
"Nevada","160401051401"
"Nevada","160401051402"
"Nevada","160401051403"
"Nevada","160401051404"
"Nevada","160401051405"
"Nevada","160401051406"
"Nevada","160401051407"
"Nevada","160401051501"
"Nevada","160401051502"
"Nevada","160401051503"
"Nevada","160401051504"
"Nevada","160401051505"
"Nevada","160401051506"
"Nevada","160401060101"
"Nevada","160401060102"
"Nevada","160401060103"
"Nevada","160401060104"
"Nevada","160401060201"
"Nevada","160401060202"
"Nevada","160401060203"
"Nevada","160401060204"
"Nevada","160401060301"
"Nevada","160401060302"
"Nevada","160401060303"
"Nevada","160401060304"
"Nevada","160401060401"
"Nevada","160401060402"
"Nevada","160401060403"
"Nevada","160401060404"
"Nevada","160401060405"
"Nevada","160401060406"
"Nevada","160401060501"
"Nevada","160401060502"
"Nevada","160401060503"
"Nevada","160401060504"
"Nevada","160401060505"
"Nevada","160401060506"
"Nevada","160401060507"
"Nevada","160401070101"
"Nevada","160401070102"
"Nevada","160401070103"
"Nevada","160401070104"
"Nevada","160401070201"
"Nevada","160401070202"
"Nevada","160401070203"
"Nevada","160401070204"
"Nevada","160401070205"
"Nevada","160401070206"
"Nevada","160401070207"
"Nevada","160401070208"
"Nevada","160401070301"
"Nevada","160401070302"
"Nevada","160401070303"
"Nevada","160401070304"
"Nevada","160401070401"
"Nevada","160401070402"
"Nevada","160401070403"
"Nevada","160401070404"
"Nevada","160401070405"
"Nevada","160401070406"
"Nevada","160401070501"
"Nevada","160401070502"
"Nevada","160401070503"
"Nevada","160401070504"
"Nevada","160401070505"
"Nevada","160401070506"
"Nevada","160401070601"
"Nevada","160401070602"
"Nevada","160401070603"
"Nevada","160401070604"
"Nevada","160401070605"
"Nevada","160401070701"
"Nevada","160401070702"
"Nevada","160401070703"
"Nevada","160401070704"
"Nevada","160401070705"
"Nevada","160401070706"
"Nevada","160401070801"
"Nevada","160401070802"
"Nevada","160401070803"
"Nevada","160401070804"
"Nevada","160401070805"
"Nevada","160401070806"
"Nevada","160401070901"
"Nevada","160401070902"
"Nevada","160401070903"
"Nevada","160401070904"
"Nevada","160401071000"
"Nevada","160401080101"
"Nevada","160401080102"
"Nevada","160401080103"
"Nevada","160401080104"
"Nevada","160401080201"
"Nevada","160401080202"
"Nevada","160401080203"
"Nevada","160401080204"
"Nevada","160401080205"
"Nevada","160401080206"
"Nevada","160401080301"
"Nevada","160401080302"
"Nevada","160401080303"
"Nevada","160401080304"
"Nevada","160401080305"
"Nevada","160401080400"
"Nevada","160401080501"
"Nevada","160401080502"
"Nevada","160401080503"
"Nevada","160401080601"
"Nevada","160401080602"
"Nevada","160401080701"
"Nevada","160401080702"
"Nevada","160401080801"
"Nevada","160401080802"
"Nevada","160401080803"
"Nevada","160401080900"
"Nevada","160401081001"
"Nevada","160401081002"
"Nevada","160401081003"
"Nevada","160401081004"
"Nevada","160401081005"
"Nevada","160401081100"
"Nevada","160401081200"
"Nevada","160401090101"
"Nevada","160401090102"
"Nevada","160401090103"
"Nevada","160401090104"
"Nevada","160401090105"
"Nevada","160401090106"
"Nevada","160401090107"
"Nevada","160401090108"
"Nevada","160401090109"
"Nevada","160401090201"
"Nevada","160401090202"
"Nevada","160401090203"
"Nevada","160401090204"
"Nevada","160401090205"
"Nevada","160401090206"
"Nevada","160401090301"
"Nevada","160401090302"
"Nevada","160401090303"
"Nevada","160401090304"
"Nevada","160401090305"
"Nevada","160401090306"
"Nevada","160401090307"
"Nevada","160401090308"
"Nevada","160401090401"
"Nevada","160401090402"
"Nevada","160401090403"
"Nevada","160401090404"
"Nevada","160401090501"
"Nevada","160401090502"
"Nevada","160401090503"
"Nevada","160401090504"
"Nevada","160401090505"
"Nevada","160401090506"
"Nevada","160401090601"
"Nevada","160401090602"
"Nevada","160401090603"
"Nevada","160401090604"
"Nevada","160401090701"
"Nevada","160401090702"
"Nevada","160401090703"
"Nevada","160401090704"
"Nevada","160401090705"
"Nevada","160401090706"
"Nevada","160401090801"
"Nevada","160401090802"
"Nevada","160401090803"
"Oregon","160402010101"
"Oregon","160402010102"
"Oregon","160402010103"
"Oregon","160402010104"
"Oregon","160402010105"
"Oregon","160402010106"
"Oregon","160402010107"
"Nevada","160402010108"
"Oregon","160402010108"
"Nevada","160402010109"
"Oregon","160402010109"
"Nevada","160402010201"
"Oregon","160402010201"
"Oregon","160402010202"
"Nevada","160402010203"
"Oregon","160402010203"
"Nevada","160402010204"
"Oregon","160402010204"
"Oregon","160402010205"
"Oregon","160402010206"
"Nevada","160402010207"
"Oregon","160402010207"
"Nevada","160402010301"
"Nevada","160402010302"
"Oregon","160402010302"
"Nevada","160402010303"
"Nevada","160402010304"
"Oregon","160402010304"
"Nevada","160402010401"
"Nevada","160402010402"
"Nevada","160402010403"
"Nevada","160402010404"
"Nevada","160402010405"
"Nevada","160402010406"
"Nevada","160402010407"
"Nevada","160402010408"
"Nevada","160402010409"
"Nevada","160402010501"
"Nevada","160402010502"
"Nevada","160402010601"
"Nevada","160402010602"
"Nevada","160402010603"
"Nevada","160402010604"
"Nevada","160402010605"
"Nevada","160402010606"
"Nevada","160402010607"
"Nevada","160402010608"
"Nevada","160402010700"
"Nevada","160402010800"
"Nevada","160402010900"
"Nevada","160402011001"
"Nevada","160402011002"
"Nevada","160402011003"
"Oregon","160402011003"
"Nevada","160402011004"
"Nevada","160402011005"
"Nevada","160402011006"
"Nevada","160402011007"
"Nevada","160402011101"
"Nevada","160402011102"
"Nevada","160402011200"
"Nevada","160402011301"
"Nevada","160402011302"
"Nevada","160402020101"
"Nevada","160402020102"
"Nevada","160402020103"
"Nevada","160402020104"
"Nevada","160402020201"
"Nevada","160402020202"
"Nevada","160402020203"
"Nevada","160402020301"
"Nevada","160402020302"
"Nevada","160402020303"
"Nevada","160402020304"
"Nevada","160402020401"
"Nevada","160402020402"
"Nevada","160402020403"
"Nevada","160402020404"
"Nevada","160402020405"
"Nevada","160402020501"
"Nevada","160402020502"
"Nevada","160402020503"
"Nevada","160402020504"
"Nevada","160402020505"
"Nevada","160402020506"
"Nevada","160402020507"
"Nevada","160402020601"
"Nevada","160402020602"
"Nevada","160402020603"
"Nevada","160402020604"
"Nevada","160402020605"
"Nevada","160402020701"
"Nevada","160402020702"
"Nevada","160402020703"
"Nevada","160402020704"
"Nevada","160402020705"
"Nevada","160402020706"
"Nevada","160402020801"
"Nevada","160402020802"
"Nevada","160402020803"
"Nevada","160402020804"
"Nevada","160402020901"
"Nevada","160402020902"
"Nevada","160402020903"
"Nevada","160402020904"
"Nevada","160402020905"
"Nevada","160402020906"
"Nevada","160402021001"
"Nevada","160402021002"
"Nevada","160402021003"
"Nevada","160402021101"
"Nevada","160402021102"
"Nevada","160402021103"
"Nevada","160402021104"
"Nevada","160402021201"
"Nevada","160402021202"
"Nevada","160402021203"
"Nevada","160402021204"
"Nevada","160402021301"
"Nevada","160402021302"
"Nevada","160402021303"
"Nevada","160402021304"
"Nevada","160402021305"
"Nevada","160402021306"
"Nevada","160402021307"
"Nevada","160402021308"
"Nevada","160402021309"
"Nevada","160402021401"
"Nevada","160402021402"
"Nevada","160402021403"
"Nevada","160402021404"
"Nevada","160402021405"
"Nevada","160402021501"
"Nevada","160402021502"
"Nevada","160402021503"
"Nevada","160402021504"
"Nevada","160402021600"
"Nevada","160402030101"
"Nevada","160402030102"
"Nevada","160402030103"
"Nevada","160402030104"
"Nevada","160402030105"
"Nevada","160402030106"
"Nevada","160402030107"
"Nevada","160402030108"
"Nevada","160402030109"
"Nevada","160402030110"
"Nevada","160402030201"
"Nevada","160402030202"
"Nevada","160402030203"
"Nevada","160402030204"
"Nevada","160402030205"
"Nevada","160402030206"
"Nevada","160402030207"
"Nevada","160402030208"
"Nevada","160402030209"
"Nevada","160402030210"
"Nevada","160402030301"
"Nevada","160402030302"
"Nevada","160402030303"
"Nevada","160402030304"
"Nevada","160402030305"
"Nevada","160402030306"
"Nevada","160402030307"
"Nevada","160402030400"
"Nevada","160402030500"
"Nevada","160402030601"
"Nevada","160402030602"
"Nevada","160402030603"
"Nevada","160402030701"
"Nevada","160402030702"
"Nevada","160402030703"
"Nevada","160402030704"
"Nevada","160402030705"
"Nevada","160402030801"
"Nevada","160402030802"
"Nevada","160402030803"
"Nevada","160402030804"
"Nevada","160402030805"
"Nevada","160402030806"
"Nevada","160402030807"
"California","160402030901"
"Nevada","160402030902"
"California","160402030902"
"Nevada","160402030903"
"California","160402030903"
"Nevada","160402030904"
"California","160402030904"
"Nevada","160402030905"
"California","160402030905"
"Nevada","160402030906"
"Nevada","160402030907"
"Nevada","160402030908"
"Nevada","160402030909"
"Nevada","160402030910"
"Nevada","160402031001"
"Nevada","160402031002"
"Nevada","160402031003"
"Nevada","160402031004"
"Nevada","160402031100"
"Nevada","160402040101"
"Nevada","160402040102"
"Nevada","160402040103"
"Nevada","160402040104"
"Nevada","160402040201"
"Nevada","160402040202"
"Nevada","160402040203"
"Nevada","160402040204"
"Nevada","160402040205"
"Nevada","160402040206"
"Nevada","160402040301"
"Nevada","160402040302"
"Nevada","160402040303"
"Nevada","160402040304"
"Nevada","160402040305"
"Nevada","160402040401"
"Nevada","160402040402"
"Nevada","160402040501"
"Nevada","160402040502"
"Nevada","160402040503"
"Nevada","160402040504"
"Nevada","160402040505"
"Nevada","160402040506"
"Nevada","160402040507"
"California","160402040507"
"Nevada","160402040508"
"California","160402040508"
"Nevada","160402040509"
"Nevada","160402040601"
"Nevada","160402040602"
"Nevada","160402040603"
"Nevada","160402040604"
"Nevada","160402040605"
"Nevada","160402040606"
"Nevada","160402040607"
"Nevada","160402040608"
"California","160402040608"
"Nevada","160402050101"
"Nevada","160402050102"
"Nevada","160402050103"
"Nevada","160402050201"
"Nevada","160402050202"
"Nevada","160402050203"
"Nevada","160402050204"
"Nevada","160402050205"
"Nevada","160402050206"
"Nevada","160402050207"
"Oregon","160402050301"
"Nevada","160402050302"
"Oregon","160402050302"
"Nevada","160402050303"
"Oregon","160402050303"
"Oregon","160402050401"
"Oregon","160402050402"
"Oregon","160402050403"
"Oregon","160402050404"
"Nevada","160402050405"
"Oregon","160402050405"
"Nevada","160402050501"
"Nevada","160402050502"
"Nevada","160402050503"
"Nevada","160402050504"
"Nevada","160402050505"
"Nevada","160402050506"
"Nevada","160402050507"
"Nevada","160402050601"
"Oregon","160402050601"
"Nevada","160402050602"
"Nevada","160402050603"
"Nevada","160501010101"
"California","160501010101"
"Nevada","160501010102"
"California","160501010102"
"Nevada","160501010201"
"Nevada","160501010202"
"California","160501010202"
"California","160501010301"
"Nevada","160501010302"
"California","160501010302"
"California","160501010303"
"California","160501010401"
"California","160501010402"
"California","160501010403"
"Nevada","160501010500"
"California","160501010500"
"California","160501020101"
"California","160501020102"
"California","160501020103"
"California","160501020104"
"California","160501020105"
"California","160501020106"
"California","160501020107"
"California","160501020201"
"California","160501020202"
"California","160501020203"
"California","160501020204"
"California","160501020205"
"California","160501020206"
"Nevada","160501020301"
"Nevada","160501020302"
"Nevada","160501020303"
"Nevada","160501020304"
"Nevada","160501020305"
"Nevada","160501020306"
"Nevada","160501020401"
"Nevada","160501020402"
"Nevada","160501020501"
"California","160501020501"
"Nevada","160501020502"
"California","160501020502"
"Nevada","160501020503"
"California","160501020503"
"Nevada","160501020504"
"California","160501020504"
"Nevada","160501020505"
"Nevada","160501020506"
"Nevada","160501020507"
"Nevada","160501020508"
"Nevada","160501020601"
"Nevada","160501020602"
"Nevada","160501020603"
"Nevada","160501020604"
"Nevada","160501020605"
"Nevada","160501020606"
"Nevada","160501020607"
"Nevada","160501020608"
"Nevada","160501030101"
"Nevada","160501030102"
"Nevada","160501030103"
"Nevada","160501030201"
"Nevada","160501030202"
"Nevada","160501030203"
"Nevada","160501030301"
"Nevada","160501030302"
"Nevada","160501030303"
"Nevada","160501030304"
"Nevada","160501030401"
"Nevada","160501030402"
"Nevada","160501030403"
"Nevada","160501030404"
"Nevada","160501030405"
"Nevada","160501030406"
"Nevada","160501030407"
"Nevada","160501030501"
"Nevada","160501030502"
"Nevada","160501030503"
"Nevada","160501030504"
"Nevada","160501030505"
"Nevada","160501030506"
"Nevada","160501030507"
"Nevada","160501030600"
"Nevada","160501040101"
"Nevada","160501040102"
"Nevada","160501040201"
"Nevada","160501040202"
"Nevada","160501040203"
"Nevada","160501040204"
"Nevada","160501040205"
"Nevada","160501040301"
"Nevada","160501040302"
"Nevada","160501040303"
"Nevada","160501040304"
"Nevada","160501040305"
"Nevada","160501040306"
"Nevada","160501040307"
"Nevada","160501040308"
"Nevada","160501040401"
"Nevada","160501040402"
"Nevada","160501040403"
"Nevada","160501040404"
"Nevada","160501040405"
"Nevada","160501040406"
"Nevada","160501040407"
"Nevada","160501040408"
"Nevada","160501040501"
"Nevada","160501040502"
"Nevada","160501040503"
"Nevada","160501040504"
"Nevada","160501040505"
"Nevada","160501040601"
"Nevada","160501040602"
"Nevada","160501040701"
"Nevada","160501040702"
"Nevada","160501040703"
"Nevada","160501040704"
"Nevada","160501040705"
"Nevada","160501040706"
"Nevada","160501040800"
"California","160502010101"
"California","160502010102"
"California","160502010103"
"California","160502010104"
"California","160502010105"
"California","160502010106"
"California","160502010107"
"California","160502010108"
"Nevada","160502010201"
"California","160502010201"
"Nevada","160502010202"
"California","160502010202"
"Nevada","160502010203"
"California","160502010203"
"Nevada","160502010204"
"California","160502010301"
"California","160502010302"
"Nevada","160502010303"
"California","160502010303"
"Nevada","160502010304"
"California","160502010304"
"Nevada","160502010401"
"Nevada","160502010402"
"Nevada","160502010403"
"Nevada","160502010404"
"Nevada","160502010501"
"Nevada","160502010502"
"Nevada","160502010503"
"Nevada","160502010504"
"Nevada","160502010505"
"Nevada","160502020101"
"Nevada","160502020102"
"Nevada","160502020103"
"Nevada","160502020104"
"Nevada","160502020105"
"Nevada","160502020201"
"Nevada","160502020202"
"Nevada","160502020203"
"Nevada","160502020301"
"Nevada","160502020302"
"Nevada","160502020303"
"Nevada","160502020304"
"Nevada","160502020401"
"Nevada","160502020402"
"Nevada","160502020403"
"Nevada","160502020404"
"Nevada","160502030101"
"Nevada","160502030102"
"Nevada","160502030103"
"Nevada","160502030104"
"Nevada","160502030105"
"Nevada","160502030201"
"Nevada","160502030202"
"Nevada","160502030301"
"Nevada","160502030302"
"Nevada","160502030303"
"Nevada","160502030304"
"Nevada","160502030305"
"Nevada","160502030306"
"Nevada","160502030400"
"Nevada","160502030501"
"Nevada","160502030502"
"Nevada","160502030503"
"Nevada","160502030504"
"Nevada","160502030505"
"Nevada","160502030506"
"Nevada","160502030601"
"Nevada","160502030602"
"Nevada","160502030603"
"Nevada","160502030604"
"Nevada","160502030701"
"Nevada","160502030702"
"Nevada","160502030703"
"Nevada","160502030704"
"Nevada","160502030801"
"Nevada","160502030802"
"Nevada","160502030803"
"Nevada","160502030900"
"Nevada","160502031000"
"California","160503010101"
"California","160503010102"
"California","160503010103"
"California","160503010104"
"California","160503010105"
"California","160503010106"
"California","160503010107"
"California","160503010108"
"California","160503010109"
"California","160503010110"
"Nevada","160503010201"
"California","160503010201"
"Nevada","160503010202"
"Nevada","160503010203"
"California","160503010204"
"Nevada","160503010205"
"California","160503010205"
"Nevada","160503010206"
"California","160503010206"
"Nevada","160503010207"
"Nevada","160503010208"
"California","160503010208"
"California","160503010301"
"Nevada","160503010302"
"California","160503010302"
"Nevada","160503010303"
"California","160503010303"
"Nevada","160503010304"
"California","160503010304"
"Nevada","160503010401"
"Nevada","160503010402"
"Nevada","160503010403"
"Nevada","160503010404"
"Nevada","160503010405"
"Nevada","160503010501"
"Nevada","160503010502"
"Nevada","160503010601"
"Nevada","160503010602"
"Nevada","160503010603"
"Nevada","160503010604"
"California","160503020101"
"California","160503020102"
"California","160503020103"
"California","160503020104"
"California","160503020105"
"California","160503020106"
"California","160503020107"
"California","160503020108"
"California","160503020201"
"California","160503020202"
"California","160503020203"
"Nevada","160503020204"
"California","160503020204"
"California","160503020205"
"Nevada","160503020206"
"California","160503020206"
"Nevada","160503020207"
"California","160503020207"
"Nevada","160503020301"
"Nevada","160503020302"
"California","160503020302"
"Nevada","160503020303"
"Nevada","160503020304"
"California","160503020304"
"Nevada","160503020305"
"Nevada","160503020401"
"California","160503020401"
"Nevada","160503020402"
"Nevada","160503020403"
"Nevada","160503020404"
"Nevada","160503020405"
"Nevada","160503020406"
"Nevada","160503020501"
"Nevada","160503020502"
"Nevada","160503020503"
"Nevada","160503020504"
"Nevada","160503030101"
"Nevada","160503030102"
"Nevada","160503030103"
"Nevada","160503030104"
"Nevada","160503030201"
"Nevada","160503030202"
"Nevada","160503030203"
"Nevada","160503030204"
"Nevada","160503030205"
"Nevada","160503030301"
"Nevada","160503030302"
"Nevada","160503030303"
"Nevada","160503030304"
"Nevada","160503030401"
"Nevada","160503030402"
"Nevada","160503030500"
"Nevada","160503040101"
"Nevada","160503040102"
"Nevada","160503040103"
"Nevada","160503040104"
"Nevada","160503040105"
"Nevada","160503040106"
"Nevada","160503040201"
"Nevada","160503040202"
"Nevada","160503040203"
"Nevada","160503040301"
"Nevada","160503040302"
"Nevada","160503040303"
"Nevada","160503040304"
"Nevada","160503040401"
"Nevada","160503040402"
"Nevada","160503040403"
"Nevada","160503040500"
"Nevada","160600010101"
"Nevada","160600010102"
"Nevada","160600010103"
"Nevada","160600010201"
"Nevada","160600010202"
"Nevada","160600010203"
"Nevada","160600010204"
"Nevada","160600010205"
"Nevada","160600010206"
"Nevada","160600010207"
"Nevada","160600010208"
"Nevada","160600010209"
"Nevada","160600010301"
"Nevada","160600010302"
"Nevada","160600010303"
"Nevada","160600010401"
"Nevada","160600010402"
"Nevada","160600010403"
"Nevada","160600010404"
"Nevada","160600010405"
"Nevada","160600010406"
"Nevada","160600010501"
"Nevada","160600010502"
"Nevada","160600010503"
"Nevada","160600010504"
"Nevada","160600010600"
"Nevada","160600010701"
"Nevada","160600010702"
"Nevada","160600010703"
"Nevada","160600010704"
"Nevada","160600010705"
"Nevada","160600010706"
"Nevada","160600010801"
"Nevada","160600010802"
"Nevada","160600010803"
"Nevada","160600010804"
"Nevada","160600010805"
"Nevada","160600010901"
"Nevada","160600010902"
"Nevada","160600010903"
"Nevada","160600010904"
"Nevada","160600010905"
"Nevada","160600010906"
"Nevada","160600011001"
"Nevada","160600011002"
"Nevada","160600011003"
"Nevada","160600011004"
"Nevada","160600011005"
"Nevada","160600011006"
"Nevada","160600011101"
"Nevada","160600011102"
"Nevada","160600011201"
"Nevada","160600011202"
"Nevada","160600011203"
"Nevada","160600011204"
"Nevada","160600011205"
"Nevada","160600011206"
"Nevada","160600011301"
"Nevada","160600011302"
"Nevada","160600011303"
"Nevada","160600011400"
"Nevada","160600011500"
"Nevada","160600011601"
"Nevada","160600011602"
"Nevada","160600011701"
"Nevada","160600011702"
"Nevada","160600011703"
"Nevada","160600011704"
"Nevada","160600011705"
"Nevada","160600011706"
"Nevada","160600011707"
"Nevada","160600011801"
"Nevada","160600011802"
"Nevada","160600011803"
"Nevada","160600020101"
"Nevada","160600020102"
"Nevada","160600020201"
"Nevada","160600020202"
"Nevada","160600020203"
"Nevada","160600020204"
"Nevada","160600020205"
"Nevada","160600020301"
"Nevada","160600020302"
"Nevada","160600020303"
"Nevada","160600020304"
"Nevada","160600020305"
"Nevada","160600020306"
"Nevada","160600020401"
"Nevada","160600020402"
"Nevada","160600020403"
"Nevada","160600020404"
"Nevada","160600020405"
"Nevada","160600020406"
"Nevada","160600020501"
"Nevada","160600020502"
"Nevada","160600020503"
"Nevada","160600020504"
"Nevada","160600020505"
"Nevada","160600020601"
"Nevada","160600020602"
"Nevada","160600020701"
"Nevada","160600020702"
"Nevada","160600020801"
"Nevada","160600020802"
"Nevada","160600020803"
"Nevada","160600020804"
"Nevada","160600020805"
"Nevada","160600020806"
"Nevada","160600020901"
"Nevada","160600020902"
"Nevada","160600021000"
"Nevada","160600021101"
"Nevada","160600021102"
"Nevada","160600021201"
"Nevada","160600021202"
"Nevada","160600021203"
"Nevada","160600021204"
"Nevada","160600021205"
"Nevada","160600021206"
"Nevada","160600021207"
"Nevada","160600030101"
"Nevada","160600030102"
"Nevada","160600030103"
"Nevada","160600030104"
"Nevada","160600030105"
"Nevada","160600030106"
"Nevada","160600030107"
"Nevada","160600030201"
"Nevada","160600030202"
"Nevada","160600030203"
"Nevada","160600030204"
"Nevada","160600030205"
"Nevada","160600030301"
"Nevada","160600030302"
"Nevada","160600030303"
"Nevada","160600030304"
"Nevada","160600030305"
"Nevada","160600030401"
"Nevada","160600030402"
"Nevada","160600030403"
"Nevada","160600030501"
"Nevada","160600030502"
"Nevada","160600030601"
"Nevada","160600030602"
"Nevada","160600030701"
"Nevada","160600030702"
"Nevada","160600030703"
"Nevada","160600030800"
"Nevada","160600040101"
"Nevada","160600040102"
"Nevada","160600040103"
"Nevada","160600040104"
"Nevada","160600040105"
"Nevada","160600040201"
"Nevada","160600040202"
"Nevada","160600040203"
"Nevada","160600040204"
"Nevada","160600040205"
"Nevada","160600040206"
"Nevada","160600040207"
"Nevada","160600040208"
"Nevada","160600040301"
"Nevada","160600040302"
"Nevada","160600040303"
"Nevada","160600040304"
"Nevada","160600040401"
"Nevada","160600040402"
"Nevada","160600040403"
"Nevada","160600040501"
"Nevada","160600040502"
"Nevada","160600040503"
"Nevada","160600040504"
"Nevada","160600040601"
"Nevada","160600040602"
"Nevada","160600040603"
"Nevada","160600040604"
"Nevada","160600040605"
"Nevada","160600040701"
"Nevada","160600040702"
"Nevada","160600040703"
"Nevada","160600040704"
"Nevada","160600040705"
"Nevada","160600040800"
"Nevada","160600040901"
"Nevada","160600040902"
"Nevada","160600040903"
"Nevada","160600050101"
"Nevada","160600050102"
"Nevada","160600050103"
"Nevada","160600050201"
"Nevada","160600050202"
"Nevada","160600050203"
"Nevada","160600050204"
"Nevada","160600050205"
