HUC12,Lake_Chla,Obs_HABs_Treat_Num,Obs_HABs_Treat_Risk,Obs_Deficiencies_n,Obs_AltSource,Obs_Cyano_ugl,Obs_DBP_Viol_n,Obs_Tot_Carbon_tt_n,Obs_turb_exceed_n,Obs_RTCR_mcl_n,Obs_HAB_DW_Risk,Obs_DW_Ops_Risk,Obs_Lake_Risk,Obs_DW_Viol_Risk,Pred_Cyan_ugl,Pred_DBP_freq,Pred_DWOps_Risk,Pred_Lake_Risk,Pred_HABDW_Risk,Est_HABDW_Risk,Est_DWOps_Risk,Est_Lake_Risk
120100020403,11.51969874,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297575011,0,0.062060101,11.20237305,0.355838337,0.277750741,0.529604025,0.353165157,0.206022856,0.330793081
120100020603,11.69834503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197171911,0,0.062033837,11.72563971,0.356638038,0.265307911,0.512578094,0.290527087,0.206022856,0.21918206
120100020606,11.69834503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197171911,0,0.062033837,11.72563971,0.356638038,0.265307911,0.512578094,0.290527087,0.206022856,0.21918206
120100020608,11.69834503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197171911,0,0.062033837,11.72563971,0.356638038,0.265307911,0.512578094,0.290527087,0.206022856,0.21918206
120100030204,16.6795308,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594313976,0,0.064057924,22.27683971,0.354197331,0.486725892,0.706739172,0.538290475,0.206022856,0.66065679
120100030205,16.6795308,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594313976,0,0.064057924,22.27683971,0.354197331,0.486725892,0.706739172,0.538290475,0.206022856,0.66065679
120100030303,16.6795308,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594313976,0,0.064057924,22.27683971,0.354197331,0.486725892,0.706739172,0.538290475,0.206022856,0.66065679
120100040101,18.70620449,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599607888,0,0.076104155,13.36323971,0.351070438,0.554307773,0.722757837,0.541593167,0.206022856,0.666541657
120100040102,18.70620449,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599607888,0,0.076104155,13.36323971,0.351070438,0.554307773,0.722757837,0.541593167,0.206022856,0.666541657
120100040901,11.21015065,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198334896,0,0.056863887,11.58774848,0.347652284,0.274338392,0.513318433,0.291252634,0.206022856,0.220474868
120100041106,10.49996403,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.162471422,0,0.051595556,23.96767305,0.375242598,0.243234356,0.511145224,0.268878636,0.206022856,0.180607982
120100050403,10.49996403,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.162471422,0,0.051595556,23.96767305,0.375242598,0.243234356,0.511145224,0.268878636,0.206022856,0.180607982
120200010303,15.2230102,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398165481,0,0.058064196,11.89803971,0.35924887,0.383437349,0.630747685,0.41592012,0.206022856,0.442612388
120200010304,15.2230102,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398165481,0,0.058064196,11.89803971,0.35924887,0.383437349,0.630747685,0.41592012,0.206022856,0.442612388
120200010307,16.87191411,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.592778087,0,0.061482567,17.44057305,0.35645262,0.493224427,0.682078076,0.537332287,0.206022856,0.65894945
120200010402,16.87191411,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.592778087,0,0.061482567,17.44057305,0.35645262,0.493224427,0.682078076,0.537332287,0.206022856,0.65894945
120200010404,16.87191411,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.592778087,0,0.061482567,17.44057305,0.35645262,0.493224427,0.682078076,0.537332287,0.206022856,0.65894945
120200010506,13.99659695,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.348518537,0,0.061341404,12.79920638,0.358173868,0.354126325,0.586902053,0.384947085,0.206022856,0.387423394
120200040102,11.81575419,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197394763,0,0.062081622,11.97243971,0.354922737,0.287124089,0.527465206,0.290666117,0.206022856,0.219429789
120200040106,11.81575419,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197394763,0,0.062081622,11.97243971,0.354922737,0.287124089,0.527465206,0.290666117,0.206022856,0.219429789
120200040204,15.58428025,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398951018,0,0.063323757,13.85940638,0.351863858,0.400882192,0.667115436,0.41641019,0.206022856,0.443485614
120200040603,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200040604,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200040701,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200040703,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200040704,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200040705,11.49569791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.19641159,0,0.06787745,12.18894848,0.348639751,0.273474885,0.50949369,0.290052749,0.206022856,0.218336865
120200050401,9.928649536,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197809755,0,0.058534694,11.82361515,0.349577514,0.2459553,0.49594245,0.290925016,0.206022856,0.219891106
120200050701,11.21015065,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198334896,0,0.056863887,11.58774848,0.347652284,0.274338392,0.513318433,0.291252634,0.206022856,0.220474868
120301010107,14.94822023,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.39937832,0,0.059223087,14.9223961,0.353594387,0.462496915,0.702105346,0.416676769,0.206022856,0.443960616
120301010206,11.08853432,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399301946,0,0.053328024,16.77540551,0.346704708,0.377044253,0.632939961,0.416629121,0.206022856,0.443875716
120301010301,11.08853432,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399301946,0,0.053328024,16.77540551,0.346704708,0.377044253,0.632939961,0.416629121,0.206022856,0.443875716
120301010409,10.05013465,32,0.733333333,0,1,0,400,0,0,0,0.558044873,0.33503345,0.293860927,0.19047619,0.032506884,259.7547524,0.332998924,0.296847455,0.535887734,0.487048531,0.274207299,0.326664397
120301010410,10.05013465,32,0.733333333,0,1,0,400,0,0,0,0.558044873,0.33503345,0.293860927,0.19047619,0.032506884,259.7547524,0.332998924,0.296847455,0.535887734,0.487048531,0.274207299,0.326664397
120301010503,10.78305988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298410256,0,0.04600451,12.68623971,0.35594957,0.316416633,0.567558528,0.353686237,0.206022856,0.331721564
120301010504,10.78305988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298410256,0,0.04600451,12.68623971,0.35594957,0.316416633,0.567558528,0.353686237,0.206022856,0.331721564
120301010505,10.78305988,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298410256,0,0.04600451,12.68623971,0.35594957,0.316416633,0.567558528,0.353686237,0.206022856,0.331721564
120301010610,11.68920196,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395922711,0,0.042774576,13.89373971,0.356606948,0.381701858,0.618232552,0.414520932,0.206022856,0.440119259
120301020101,12.13241249,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396777355,0,0.045155676,12.61617305,0.352660446,0.387978788,0.617977068,0.415054116,0.206022856,0.441069307
120301020104,12.72335985,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397916882,0,0.049634362,11.97487305,0.356833163,0.388367033,0.631733651,0.415765027,0.206022856,0.442336038
120301020105,12.72335985,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397916882,0,0.049634362,11.97487305,0.356833163,0.388367033,0.631733651,0.415765027,0.206022856,0.442336038
120301020203,14.77692295,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396794505,0,0.058521753,12.43707305,0.382637384,0.396234424,0.631821454,0.420149454,0.212276215,0.441088372
120301020204,14.77692295,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396794505,0,0.058521753,12.43707305,0.382637384,0.396234424,0.631821454,0.420149454,0.212276215,0.441088372
120301020205,14.77692295,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396794505,0,0.058521753,12.43707305,0.382637384,0.396234424,0.631821454,0.420149454,0.212276215,0.441088372
120301020207,14.77692295,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396794505,0,0.058521753,12.43707305,0.382637384,0.396234424,0.631821454,0.420149454,0.212276215,0.441088372
120301020305,12.01606168,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395825599,0,0.053753808,12.49817305,0.352854726,0.38396386,0.617459444,0.414460347,0.206022856,0.440011307
120301020307,12.01606168,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395825599,0,0.053753808,12.49817305,0.352854726,0.38396386,0.617459444,0.414460347,0.206022856,0.440011307
120301020403,13.79442172,0,1,0,1,0.07,0,0,0,0,NA,NA,0.397623062,0,0.080141285,8.528638614,0.371920523,0.396819924,0.625619285,0.404029938,0.191815857,0.442009419
120301020404,13.79442172,0,1,0,1,0.07,0,0,0,0,NA,NA,0.397623062,0,0.080141285,8.528638614,0.371920523,0.396819924,0.625619285,0.404029938,0.191815857,0.442009419
120301020405,13.79442172,0,1,0,1,0.07,0,0,0,0,NA,NA,0.397623062,0,0.080141285,8.528638614,0.371920523,0.396819924,0.625619285,0.404029938,0.191815857,0.442009419
120301020501,11.68920196,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395922711,0,0.042774576,13.89373971,0.356606948,0.381701858,0.618232552,0.414520932,0.206022856,0.440119259
120301020502,13.79442172,0,1,0,1,0.07,0,0,0,0,NA,NA,0.397623062,0,0.080141285,8.528638614,0.371920523,0.396819924,0.625619285,0.404029938,0.191815857,0.442009419
120301020504,13.79442172,0,1,0,1,0.07,0,0,0,0,NA,NA,0.397623062,0,0.080141285,8.528638614,0.371920523,0.396819924,0.625619285,0.404029938,0.191815857,0.442009419
120301020703,13.11527755,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396048011,0,0.050901834,11.16290638,0.378818173,0.396708784,0.615244645,0.420658532,0.213475064,0.440258547
120301030906,15.91588294,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.394513188,0,0.0582741,20.70033971,0.353015688,0.461759604,0.650628038,0.413641579,0.206022856,0.438552393
120301031001,15.91588294,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.394513188,0,0.0582741,20.70033971,0.353015688,0.461759604,0.650628038,0.413641579,0.206022856,0.438552393
120301040306,13.11527755,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396048011,0,0.050901834,11.16290638,0.378818173,0.396708784,0.615244645,0.420658532,0.213475064,0.440258547
120301040307,13.11527755,2,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.396048011,0,0.050901834,11.16290638,0.378818173,0.396708784,0.615244645,0.420658532,0.213475064,0.440258547
120301060208,15.66247634,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393878442,0,0.057138819,20.82137305,0.347010996,0.380064908,0.6215526,0.413245583,0.206022856,0.437846791
120301060307,15.66247634,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393878442,0,0.057138819,20.82137305,0.347010996,0.380064908,0.6215526,0.413245583,0.206022856,0.437846791
120301060401,15.66247634,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393878442,0,0.057138819,20.82137305,0.347010996,0.380064908,0.6215526,0.413245583,0.206022856,0.437846791
120301060409,15.87232109,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393734375,0,0.059336529,20.13747305,0.350938209,0.434549734,0.611441555,0.413155704,0.206022856,0.437686641
120301060501,15.87232109,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393734375,0,0.059336529,20.13747305,0.350938209,0.434549734,0.611441555,0.413155704,0.206022856,0.437686641
120301060502,15.87232109,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393734375,0,0.059336529,20.13747305,0.350938209,0.434549734,0.611441555,0.413155704,0.206022856,0.437686641
120301060503,15.87232109,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.393734375,0,0.059336529,20.13747305,0.350938209,0.434549734,0.611441555,0.413155704,0.206022856,0.437686641
120301070203,33.60144025,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.699504506,0,0.086080195,11.97254848,0.357700116,0.616331062,0.770747479,0.603915259,0.206022856,0.777589658
120301070309,19.64301284,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.593834668,0,0.066495875,24.93383971,0.350924615,0.538945494,0.719470826,0.537991451,0.206022856,0.660123977
120301070310,19.64301284,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.593834668,0,0.066495875,24.93383971,0.350924615,0.538945494,0.719470826,0.537991451,0.206022856,0.660123977
120301070311,19.64301284,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.593834668,0,0.066495875,24.93383971,0.350924615,0.538945494,0.719470826,0.537991451,0.206022856,0.660123977
120301080110,17.89082948,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598153482,0,0.076613471,11.34216511,0.364262094,0.537809165,0.720687867,0.540685812,0.206022856,0.664924896
120301080201,17.89082948,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598153482,0,0.076613471,11.34216511,0.364262094,0.537809165,0.720687867,0.540685812,0.206022856,0.664924896
120301080202,17.89082948,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598153482,0,0.076613471,11.34216511,0.364262094,0.537809165,0.720687867,0.540685812,0.206022856,0.664924896
120301080403,24.12176943,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598936651,0,0.075288486,13.79676511,0.365699151,0.552519172,0.741071286,0.541174405,0.206022856,0.66579549
120301090302,16.09591759,4,0.933333333,0,0,NA,0,0,0,0,NA,NA,0.59870392,0,0.073999749,9.187687332,0.281317287,0.592404382,0.669764935,0.421340673,0.058823529,0.66553678
120301090303,16.09591759,4,0.933333333,0,0,NA,0,0,0,0,NA,NA,0.59870392,0,0.073999749,9.187687332,0.281317287,0.592404382,0.669764935,0.421340673,0.058823529,0.66553678
120301090304,16.94946944,32,0.783333333,0,0.5,0.147272727,0,0,0,0,0.699579136,0.310061602,0.598216531,0,0.144426146,18.15237559,0.283205405,0.587685446,0.685897598,0.520855149,0.181585678,0.664994983
120301090306,17.80302129,28,0.633333333,0,1,0.147272727,0,0,0,0,0.699579136,0.310061602,0.597729141,0,0.144809788,7.594942258,0.310688783,0.591807838,0.697300124,0.620369626,0.304347826,0.664453187
120301090307,16.09591759,4,0.933333333,0,0,NA,0,0,0,0,NA,NA,0.59870392,0,0.073999749,9.187687332,0.281317287,0.592404382,0.669764935,0.421340673,0.058823529,0.66553678
120301090308,17.80302129,28,0.633333333,0,1,0.147272727,0,0,0,0,0.699579136,0.310061602,0.597729141,0,0.144809788,7.594942258,0.310688783,0.591807838,0.697300124,0.620369626,0.304347826,0.664453187
120301090401,17.80302129,28,0.633333333,0,1,0.147272727,0,0,0,0,0.699579136,0.310061602,0.597729141,0,0.144809788,7.594942258,0.310688783,0.591807838,0.697300124,0.620369626,0.304347826,0.664453187
120301090405,24.12176943,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598936651,0,0.075288486,13.79676511,0.365699151,0.552519172,0.741071286,0.541174405,0.206022856,0.66579549
120301090406,24.12176943,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598936651,0,0.075288486,13.79676511,0.365699151,0.552519172,0.741071286,0.541174405,0.206022856,0.66579549
120302010101,26.75346283,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.69983866,0,0.076522744,13.30201515,0.361217806,0.617060408,0.77978576,0.604123726,0.206022856,0.777961113
120302010102,26.75346283,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.69983866,0,0.076522744,13.30201515,0.361217806,0.617060408,0.77978576,0.604123726,0.206022856,0.777961113
120302010103,26.75346283,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.69983866,0,0.076522744,13.30201515,0.361217806,0.617060408,0.77978576,0.604123726,0.206022856,0.777961113
120302010703,15.78816357,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397421716,0,0.064377376,13.54507305,0.358787761,0.389200522,0.630285111,0.41545611,0.206022856,0.441785598
120302010704,15.78816357,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397421716,0,0.064377376,13.54507305,0.358787761,0.389200522,0.630285111,0.41545611,0.206022856,0.441785598
120302021004,15.26840448,60,0.933333333,0,1,0,0,0,0,0,0.589200209,0.383983573,0.380576815,0,0.064442811,54.23641515,0.382514234,0.384947303,0.593418218,0.41003179,0.212276215,0.423060313
120302021105,15.26840448,60,0.933333333,0,1,0,0,0,0,0,0.589200209,0.383983573,0.380576815,0,0.064442811,54.23641515,0.382514234,0.384947303,0.593418218,0.41003179,0.212276215,0.423060313
120302021106,15.26840448,60,0.933333333,0,1,0,0,0,0,0,0.589200209,0.383983573,0.380576815,0,0.064442811,54.23641515,0.382514234,0.384947303,0.593418218,0.41003179,0.212276215,0.423060313
120401010206,9.384960134,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194150664,0,0.065845726,16.85654848,0.337633579,0.225119704,0.46623649,0.288642234,0.206022856,0.215823553
120401010207,9.384960134,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.194150664,0,0.065845726,16.85654848,0.337633579,0.225119704,0.46623649,0.288642234,0.206022856,0.215823553
120401010502,12.39617346,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297851196,0,0.066270541,23.02203971,0.348568872,0.337438413,0.545778303,0.353337459,0.206022856,0.331100097
120401040704,12.39617346,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297851196,0,0.066270541,23.02203971,0.348568872,0.337438413,0.545778303,0.353337459,0.206022856,0.331100097
120500060505,17.15945978,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597374235,0,0.078916986,15.13569293,0.358187522,0.545312079,0.731997734,0.540199666,0.206022856,0.664058662
120601010505,16.93123827,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599183383,0,0.06887288,13.48823178,0.361258576,0.544412379,0.73245296,0.541328332,0.206022856,0.666069764
120601010506,16.93123827,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599183383,0,0.06887288,13.48823178,0.361258576,0.544412379,0.73245296,0.541328332,0.206022856,0.666069764
120601020302,13.07462625,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.39891629,0,0.0565609,18.91548095,0.350657899,0.421554695,0.686627969,0.416388524,0.206022856,0.44344701
120601020505,11.54737916,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398699713,0,0.047064081,16.553154,0.354658856,0.380822395,0.662479793,0.416253409,0.206022856,0.443206256
120601020712,11.54737916,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398699713,0,0.047064081,16.553154,0.354658856,0.380822395,0.662479793,0.416253409,0.206022856,0.443206256
120601020803,11.54737916,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398699713,0,0.047064081,16.553154,0.354658856,0.380822395,0.662479793,0.416253409,0.206022856,0.443206256
120601020804,11.54737916,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398699713,0,0.047064081,16.553154,0.354658856,0.380822395,0.662479793,0.416253409,0.206022856,0.443206256
120601030205,15.82769886,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.499801932,0,0.061772481,12.87058182,0.35476242,0.545105814,0.74808716,0.479327635,0.206022856,0.555594438
120601030208,17.43037244,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598712474,0,0.074967045,13.18179844,0.365859342,0.54974866,0.746374884,0.541034548,0.206022856,0.665546289
120601030401,17.43037244,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598712474,0,0.074967045,13.18179844,0.365859342,0.54974866,0.746374884,0.541034548,0.206022856,0.665546289
120601030403,17.43037244,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598712474,0,0.074967045,13.18179844,0.365859342,0.54974866,0.746374884,0.541034548,0.206022856,0.665546289
120601050102,12.52190458,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398961161,0,0.057278148,16.26137218,0.351136057,0.427409607,0.694157093,0.416416517,0.206022856,0.443496889
120601050201,12.42381697,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398645869,0,0.054170913,17.33818329,0.35177326,0.404173339,0.658655301,0.416219818,0.206022856,0.443146402
120601050203,12.42381697,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398645869,0,0.054170913,17.33818329,0.35177326,0.404173339,0.658655301,0.416219818,0.206022856,0.443146402
120601050404,11.77812252,6,0.8,2,1,NA,76,0,0,0,0.651720088,0.355636167,0.398920569,0.182261905,0.063648211,48.55052944,0.353602093,0.39323598,0.650483332,0.473204611,0.254466267,0.443451767
120601050405,11.77812252,6,0.8,2,1,NA,76,0,0,0,0.651720088,0.355636167,0.398920569,0.182261905,0.063648211,48.55052944,0.353602093,0.39323598,0.650483332,0.473204611,0.254466267,0.443451767
120601050502,11.41687799,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398334673,0,0.051207579,16.50403971,0.352084467,0.376395779,0.634991718,0.416025673,0.206022856,0.442800468
120601050503,11.41687799,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398334673,0,0.051207579,16.50403971,0.352084467,0.376395779,0.634991718,0.416025673,0.206022856,0.442800468
120602010105,16.44334412,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598894285,0,0.064744078,14.61673178,0.360359211,0.529934804,0.727606489,0.541147974,0.206022856,0.665748395
120602010107,16.44334412,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598894285,0,0.064744078,14.61673178,0.360359211,0.529934804,0.727606489,0.541147974,0.206022856,0.665748395
120602010506,13.63052847,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.394860071,0,0.050735455,25.67655082,0.353547127,0.408525134,0.643439187,0.413857988,0.206022856,0.438937998
120602010704,13.63052847,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.394860071,0,0.050735455,25.67655082,0.353547127,0.408525134,0.643439187,0.413857988,0.206022856,0.438937998
120602010802,12.34700676,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396004731,0,0.05398958,18.70982067,0.349252488,0.375153856,0.612316597,0.414572102,0.206022856,0.440210436
120602010806,12.34700676,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396004731,0,0.05398958,18.70982067,0.349252488,0.375153856,0.612316597,0.414572102,0.206022856,0.440210436
120602010808,11.86615697,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.299424116,0,0.057263108,15.26097218,0.343222396,0.377830705,0.5730925,0.35431875,0.206022856,0.3328486
120602010809,13.19400755,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.349435749,0,0.058506526,15.22437218,0.353680487,0.444182709,0.663744467,0.385519302,0.206022856,0.388442994
120602010905,11.47621999,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397600691,0,0.051785234,14.24170638,0.349982552,0.374442489,0.621434103,0.415567767,0.206022856,0.441984552
120602011208,13.6016721,18,0.933333333,0,1,NA,0,0,0,0,0.604036193,0.386265115,0.397546802,0,0.082911529,17.13291627,0.383937049,0.404061912,0.609114612,0.426467529,0.219469309,0.441924647
120602011301,13.6016721,18,0.933333333,0,1,NA,0,0,0,0,0.604036193,0.386265115,0.397546802,0,0.082911529,17.13291627,0.383937049,0.404061912,0.609114612,0.426467529,0.219469309,0.441924647
120602011302,13.6016721,18,0.933333333,0,1,NA,0,0,0,0,0.604036193,0.386265115,0.397546802,0,0.082911529,17.13291627,0.383937049,0.404061912,0.609114612,0.426467529,0.219469309,0.441924647
120602020109,9.367923426,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295992894,0,0.06111738,12.20933971,0.356032501,0.304703142,0.547877072,0.352178128,0.206022856,0.329034354
120602020110,9.367923426,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295992894,0,0.06111738,12.20933971,0.356032501,0.304703142,0.547877072,0.352178128,0.206022856,0.329034354
120602020111,9.367923426,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295992894,0,0.06111738,12.20933971,0.356032501,0.304703142,0.547877072,0.352178128,0.206022856,0.329034354
120602020202,11.76012643,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398059881,0,0.055367749,12.22393971,0.357520031,0.381466908,0.626648464,0.41585424,0.206022856,0.442495001
120602020203,11.76012643,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.398059881,0,0.055367749,12.22393971,0.357520031,0.381466908,0.626648464,0.41585424,0.206022856,0.442495001
120602020506,16.08164084,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594762957,0,0.069329017,23.32253971,0.352902785,0.539572688,0.703774846,0.53857058,0.206022856,0.66115589
120602020507,16.08164084,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594762957,0,0.069329017,23.32253971,0.352902785,0.539572688,0.703774846,0.53857058,0.206022856,0.66115589
120602020508,16.08164084,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594762957,0,0.069329017,23.32253971,0.352902785,0.539572688,0.703774846,0.53857058,0.206022856,0.66115589
120602020509,16.08164084,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594762957,0,0.069329017,23.32253971,0.352902785,0.539572688,0.703774846,0.53857058,0.206022856,0.66115589
120602020707,26.64175357,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.699206147,0,0.086353129,11.95127305,0.366529159,0.584731033,0.770628418,0.603729123,0.206022856,0.777257993
120602020801,11.65171096,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396503875,0,0.048797184,11.31327305,0.36233321,0.387833449,0.620378007,0.4148835,0.206022856,0.440765298
120602030303,11.65171096,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396503875,0,0.048797184,11.31327305,0.36233321,0.387833449,0.620378007,0.4148835,0.206022856,0.440765298
120602040407,11.65171096,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396503875,0,0.048797184,11.31327305,0.36233321,0.387833449,0.620378007,0.4148835,0.206022856,0.440765298
120701010111,27.9472656,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.699771882,0,0.087993075,14.50416277,0.363671255,0.618191558,0.779560311,0.604082066,0.206022856,0.777886881
120701010207,27.9472656,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.699771882,0,0.087993075,14.50416277,0.363671255,0.618191558,0.779560311,0.604082066,0.206022856,0.777886881
120701020308,18.35560737,9,0.933333333,0,1,NA,0,0,0,0,0.754994666,0.383983573,0.595715697,0,0.079465091,14.00266511,0.380117493,0.58219361,0.741355404,0.5442496,0.212276215,0.662214983
